index,thesis_year,thesis_title,thesis_author,size,thesis_link,pdf_link,resumen,path,exist,isPDF,isScan,school_simple,school_complex
1325,8-Jan-2013,Intervención de los medios impresos de los Valles del Tuy en la formación de la imagen Institucional: Caso CORPOELEC-Miranda,"Esparragoza P., Yormaibeth; Torrealba M., Thaira C.",5.09 MB,http://saber.ucv.ve/handle/10872/2291,http://saber.ucv.ve/bitstream/10872/2291/1/Tesis%20Corpoelec.pdf,,thesis_pdf_all/1325.pdf,True,True,False,escuela de comunicacion social,Escuela de Comunicación Social
1324,8-Jan-2013,Mente positiva por una sociedad más inclusiva: serie de micros radiofónicos para concienciar a la sociedad sobre el tema de la discapacidad,"Damiano H., Daniela; Martínez M., José",2.4 MB,http://saber.ucv.ve/handle/10872/2302,http://saber.ucv.ve/bitstream/10872/2302/1/Mente%20positiva%2c%20Por%20una%20Sociedad%20m%c3%a1s%20inclusiva.pdf,,thesis_pdf_all/1324.pdf,True,True,False,escuela de comunicacion social,Escuela de Comunicación Social
1412,22-Jan-2013,"Cuidados de enfermería a pacientes mastectomizadas, en tratamiento antineoplásico, en el Centro de Prevención y Control del Cáncer Dr. Victor Brito, Estado Nueva Esparta, en el segundo trimestre del año 2.004","Abreu de F., Tania S.",1.11 MB,http://saber.ucv.ve/handle/10872/2490,http://saber.ucv.ve/bitstream/10872/2490/1/tesis.pdf,,thesis_pdf_all/1412.pdf,True,True,False,escuela de enfermeria,Escuela de Enfermería
1414,22-Jan-2013,"Efectividad de un taller introductorio de las tecnologías de la información y comunicación aplicadas a la educación. Caso: Dirigido a Estudiantes del primer semestre de los Estudios Universitarios Supervisados (E.U.S), Centro Región Capital. Escuela de Educación de la Universidad Central de Venezuela.","Muñoz M., Isaura J.",3.09 MB,http://saber.ucv.ve/handle/10872/2486,http://saber.ucv.ve/bitstream/10872/2486/1/Completo.pdf,,thesis_pdf_all/1414.pdf,True,True,False,escuela de educacion,Escuela de Educación
1503,30-Jan-2013,"Calidad de la atención de enfermería dada la satisfacción de los usuarios con patología reumática. Unidad de Reumatología. Hospital “Dr. Pablo Acosta Ortiz” De San Fernando de Apure, Estado Apure. Segundo semestre del año 2004","Pérez, Lisbeth; Ramírez, Teresita",1.38 MB,http://saber.ucv.ve/handle/10872/2606,http://saber.ucv.ve/bitstream/10872/2606/1/Tesis%20patolog%c3%ada%20reumatica.pdf,,thesis_pdf_all/1503.pdf,True,True,False,escuela de enfermeria,Escuela de Enfermería
1502,30-Jan-2013,Modelo de simulación para convección mixta laminar entre placas paralelas verticales,"Molina, Hugo",935.74 kB,http://saber.ucv.ve/handle/10872/2605,http://saber.ucv.ve/bitstream/10872/2605/1/CD%20Tesis%20M722.pdf,,thesis_pdf_all/1502.pdf,True,True,False,escuela de ingenieria mecanica,Escuela de Ingeniería Mecanica
1501,30-Jan-2013,Acciones asistenciales del profesional de enfermería para el mantenimiento del acceso vascular de los pacientes de la unidad de hemodiálisis Distrito Metropolitano de Caracas,"De Nobrega, Maribel; Martínez, Maritza",426.4 kB,http://saber.ucv.ve/handle/10872/2604,http://saber.ucv.ve/bitstream/10872/2604/1/version%20final%20TEG.pdf,,thesis_pdf_all/1501.pdf,True,True,False,escuela de enfermeria,Escuela de Enfermería
1500,30-Jan-2013,"Enfermería del ambulatorio urbano tipo II “Dr. Luis Rodríguez Panacci” del Instituto Venezolano de los Seguros Social (IVSS) en San Joaquín, Estado Carabobo en el primer semestres del 2005","Moreno, Violalia; Rodríguez, Rosa",1.89 MB,http://saber.ucv.ve/handle/10872/2603,http://saber.ucv.ve/bitstream/10872/2603/1/TESIS.pdf,,thesis_pdf_all/1500.pdf,True,True,False,escuela de enfermeria,Escuela de Enfermería
1499,30-Jan-2013,"Aplicar la metodología VCD (visualización, conceptualización y definición) en la elaboración del programa de perforación de la localización EI-XJ del Campo San Joaquín, Distrito Anaco","Márquez, Luisana; Zakhia, Halim J.",12.33 MB,http://saber.ucv.ve/handle/10872/2602,http://saber.ucv.ve/bitstream/10872/2602/1/CD%20Tesis%20M357.pdf,,thesis_pdf_all/1499.pdf,True,True,False,escuela de ingenieria de petroleo,Escuela de Ingeniería de Petroleo
1498,30-Jan-2013,Monitorización no invasiva del paciente critico pediátrico UCI. Hospital J. M. de los Ríos. Caracas. 1er trimestre 2005,"Montaño, Desireé; Pacheco, Tibisay; Urbáez, Yasmín",416.78 kB,http://saber.ucv.ve/handle/10872/2601,http://saber.ucv.ve/bitstream/10872/2601/1/MONITORIZACI%25D3N%2520NO%2520INVASIVA%2520DEL%2520PACIENTE%2520CRITICO%2520PEDIATRICO.pdf,,thesis_pdf_all/1498.pdf,True,True,False,escuela de enfermeria,Escuela de Enfermería
1496,30-Jan-2013,Intervención del profesional de enfermería en la recuperación de la persona farmacodependiente atendida en la Unidad Nacional de Psiquiatría del Instituto Venezolano del Seguro Social primer semestre año 2005,"Marcano, Dorelys; Velásquez, Damelys",280.3 kB,http://saber.ucv.ve/handle/10872/2599,http://saber.ucv.ve/bitstream/10872/2599/1/UNIVERSIDAD%20CENTRAL%20DE%20VENEZUELA.pdf,,thesis_pdf_all/1496.pdf,True,True,False,escuela de enfermeria,Escuela de Enfermería
1495,30-Jan-2013,Estudio de la cinética del proceso de hidrogenación de tolueno a escala piloto,"De León, Gerald; Rivero, Gerardo",2.27 MB,http://saber.ucv.ve/handle/10872/2598,http://saber.ucv.ve/bitstream/10872/2598/1/CD%20Tesis%20I2002%20L579.2.pdf,,thesis_pdf_all/1495.pdf,True,True,False,escuela de ingenieria quimica,Escuela de Ingeniería Química
1494,30-Jan-2013,"Protocolo de enfermería para el cuidado de pacientes inmovilizados con tracción esquelética en miembros inferiores, Unidad Clínica de Traumatología Ciudad Hospitalaria “Dr Enrique Tejera”, Valencia Estado Carabobo, 2005","Landaeta, Rosa; Zuloaga, Yesi; Oliveros, Teodosia",842.27 kB,http://saber.ucv.ve/handle/10872/2597,http://saber.ucv.ve/bitstream/10872/2597/1/Protocolo%20de%20Enfermer%c3%ada%20para%20el%20cuidado%20del%20paciente%20inmovilizado%20con%20tracci%c3%b3n%20esquel%c3%a9tica%20en%20mie.pdf,,thesis_pdf_all/1494.pdf,True,True,False,escuela de enfermeria,Escuela de Enfermería
1493,30-Jan-2013,Estudio comparativo de algunas metodologías de escalamiento de modelos geoestadísticos de alta resolución a modelos manejables por el simulador eclipse,"Illuzzi, Giuliana; Moreno, Miguel F.",4.46 MB,http://saber.ucv.ve/handle/10872/2596,http://saber.ucv.ve/bitstream/10872/2596/1/CD%20Tesis%20I2002%20I29.pdf,,thesis_pdf_all/1493.pdf,True,True,False,escuela de ingenieria de petroleo,Escuela de Ingeniería de Petroleo
1492,30-Jan-2013,"Propuesta de un programa instruccional sobre la atención en salud a las emergencias específicas de los niños en edad preescolar dentro de la institución educativa, dirigido al personal docente de 4 unidades educativas del distrito escolar número 1 en caracas año escolar 2004 - 2005.","Jaen C., Rebeca",1.18 MB,http://saber.ucv.ve/handle/10872/2595,http://saber.ucv.ve/bitstream/10872/2595/1/T.E.G.%20REBECA%20JAEN%20C.%2015098520.pdf,,thesis_pdf_all/1492.pdf,True,True,False,escuela de enfermeria,Escuela de Enfermería
1491,30-Jan-2013,Automatización del sistema de producción de isométricos y del método de cálculo de características específicas de las tuberías.,"Huggins, Jesús R.",4.51 MB,http://saber.ucv.ve/handle/10872/2593,http://saber.ucv.ve/bitstream/10872/2593/1/CD%20Tesis%20I2002%20H891.pdf,,thesis_pdf_all/1491.pdf,True,True,False,escuela de ingenieria mecanica,Escuela de Ingeniería Mecanica
1490,30-Jan-2013,"Programa de orientación sobre la prevención de la parasitosis intestinal dirigido a padres y representantes de niños en edad preescolar ( 2 a 6 años) que asisten al Centro Recreacional “General José Antonio Anzoátegui”, Barcelona, Estado Anzoátegui","Guaipo, Rita; Rodríguez, Ana; Rojas, Yalinys",309.24 kB,http://saber.ucv.ve/handle/10872/2591,http://saber.ucv.ve/bitstream/10872/2591/1/TRABAJAO%20ESPECIAL%20DE%20GRADO%20-%20Rita%20Guaipo%2c%20Ana%20Rodriguez%20y%20Ya.pdf,,thesis_pdf_all/1490.pdf,True,True,False,escuela de enfermeria,Escuela de Enfermería
1489,30-Jan-2013,Estándar de proceso para la intervención de enfermería en la promoción de la lactancia materna en la Unidad Clínica de Obstetricia del Hospital “Dr. Raúl Leoni” de San Félix – Estado Bolívar en el primer semestre del año 2004,"García, Aixa; Ostos, Marta; Rojas, Paula",2.81 MB,http://saber.ucv.ve/handle/10872/2587,http://saber.ucv.ve/bitstream/10872/2587/1/AMP_TESIS_PDF.PDF,,thesis_pdf_all/1489.pdf,True,True,False,escuela de enfermeria,Escuela de Enfermería
1488,30-Jan-2013,Síndrome de Burnout en los profesionales de enfermería que laboran en la Unidad de Cuidados Intensivos del Hospital “Dr. Domingo Luciani” Tercer Trimestre del 2004.,"García, Yurizan; Pertúz, Lina",310.99 kB,http://saber.ucv.ve/handle/10872/2583,http://saber.ucv.ve/bitstream/10872/2583/1/SIDROME%20DE%20BURNOUT.pdf,,thesis_pdf_all/1488.pdf,True,True,False,escuela de enfermeria,Escuela de Enfermería
1487,30-Jan-2013,Autocuidado en usuarios con hipertensión arterial que asisten a la emergencia de adultos del hospital “Dr. Luis Razetti”. Tucupita – Estado Delta Amacuro. segundo semestre del año 2004,"Flores, Marilín; Oliveros, Nelson; Soto, Margelys",511.71 kB,http://saber.ucv.ve/handle/10872/2582,http://saber.ucv.ve/bitstream/10872/2582/1/tesisMargelys.pdf,,thesis_pdf_all/1487.pdf,True,True,False,escuela de enfermeria,Escuela de Enfermería
1486,30-Jan-2013,"Intervención educativa de enfermería dirigida a los padres de niños asmáticos en edad preescolar (2 a 6 años) que acuden a la emergencia pediátrica del Centro Ambulatorio Boyacá V, Barcelona. Estado Anzoategui, primer trimestre del año 2005.","Fermín, Liz; Martínez, Arelys; Rodríguez, Petra",602.97 kB,http://saber.ucv.ve/handle/10872/2581,http://saber.ucv.ve/bitstream/10872/2581/1/tesis%20de%20grado.pdf,,thesis_pdf_all/1486.pdf,True,True,False,escuela de enfermeria,Escuela de Enfermería
1484,30-Jan-2013,"Cuidados paliativos proporcionados por el profesional de enfermería al enfermo oncológico en fase terminal en las Unidades Clínicas de medicina I, II y III del Hospital Universitario de Caracas","Estrada B., Isabel C.; González R., María V.",639.03 kB,http://saber.ucv.ve/handle/10872/2579,http://saber.ucv.ve/bitstream/10872/2579/1/TEG%20Cuidados%20Paliativos%20Entrega%20Final.pdf,,thesis_pdf_all/1484.pdf,True,True,False,escuela de enfermeria,Escuela de Enfermería
1483,30-Jan-2013,"Evaluación conceptual del proceso de inyección de agua y gas en yacimientos, utilizando análisis de líneas de flujo (streamlines) vs. simulación numérica convencional.","Hernández, Rigoberto",599.08 kB,http://saber.ucv.ve/handle/10872/2578,http://saber.ucv.ve/bitstream/10872/2578/1/CD%20Tesis%20I2002%20H557.2.pdf,,thesis_pdf_all/1483.pdf,True,True,False,escuela de ingenieria de petroleo,Escuela de Ingeniería de Petroleo
1481,30-Jan-2013,"“Caracterización del yacimiento rg-135, arena co-cu, que actualmente cuenta con reservas negativas, para el estudio de la posible comunicación con otro yacimiento , mediante la realización del modelo dinámico, campo Santa Rosa”.","Haefeli, Virginia I.",4.01 MB,http://saber.ucv.ve/handle/10872/2576,http://saber.ucv.ve/bitstream/10872/2576/1/CD%20Tesis%20I2002%20H133.pdf,,thesis_pdf_all/1481.pdf,True,True,False,escuela de ingenieria de petroleo,Escuela de Ingeniería de Petroleo
1479,30-Jan-2013,Actualización de la línea de fabricación de adhesivos en base a agua,"Fernández, Roberto A.; Hernández, Daniel E.",1.9 MB,http://saber.ucv.ve/handle/10872/2574,http://saber.ucv.ve/bitstream/10872/2574/1/CD%20Tesis%20I2002%20F363.3.pdf,,thesis_pdf_all/1479.pdf,True,True,False,escuela de ingenieria mecanica,Escuela de Ingeniería Mecanica
1478,30-Jan-2013,"“ Uso de la Técnica de rotación de Alford en la determinación del rumbo de fracturas verticales, y un enfoque analítico – numérico en el estudio de las polarizaciones de las Ondas qS para determinar propiedades de fracturas en medios anisótropos”.","Falcón, Roberto A.",4.33 MB,http://saber.ucv.ve/handle/10872/2573,http://saber.ucv.ve/bitstream/10872/2573/1/CD%20Tesis%20F181.pdf,,thesis_pdf_all/1478.pdf,True,True,False,"escuela de geologia, minas y geofisica","Escuela de Geología, Minas y Geofísica"
1477,29-Jan-2013,Estudio de factibilidad técnico-económico para la instalación de un sistema autónomo de arranque (blackstart) en “Planta Centro”,"Duarte, César; Pino, Leonardo",7.74 MB,http://saber.ucv.ve/handle/10872/2570,http://saber.ucv.ve/bitstream/10872/2570/1/CD%20Tesis%20I2002%20D812.pdf,,thesis_pdf_all/1477.pdf,True,True,False,escuela de ingenieria mecanica,Escuela de Ingeniería Mecanica
1504,30-Jan-2013,Liderazgo gerencial del personal directivo de enfermería del Hospital Universitario “Dr. Manuel Núñez Tovar” de Maturín 1er trimestre año 2005,"Venales, Amarelis; Velásquez, Doris; Brito, Luisa",500.02 kB,http://saber.ucv.ve/handle/10872/2608,http://saber.ucv.ve/bitstream/10872/2608/1/Tesis%20de%20Grado.pdf,,thesis_pdf_all/1504.pdf,True,True,False,escuela de enfermeria,Escuela de Enfermería
1505,30-Jan-2013,"Clima organizacional dada la satisfacción laboral de las enfermeras de atención directa (EAD) en las unidades clínicas de la Clínica “Vista Alegre” parroquia el Paraíso, Distrito Capital, segundo semestre del año 2004","Villarroel, Francy",24.17 MB,http://saber.ucv.ve/handle/10872/2611,http://saber.ucv.ve/bitstream/10872/2611/1/Tesis%20Clima%20Organizacional.pdf,,thesis_pdf_all/1505.pdf,True,True,False,escuela de enfermeria,Escuela de Enfermería
1506,30-Jan-2013,Propuesta de capacitación a familiares sobre las medidas de rehabilitación del anciano con trastornos osteomusculares que egresan de la Unidad de Traumatología del Hospital Universitario de Caracas período septiembre – diciembre 2005.,"Acosta, Adriana; Antoranz, Víctor; Vanegas, Kizzy",270.44 kB,http://saber.ucv.ve/handle/10872/2614,http://saber.ucv.ve/bitstream/10872/2614/1/VICTOR.pdf,,thesis_pdf_all/1506.pdf,True,True,False,escuela de enfermeria,Escuela de Enfermería
1521,31-Jan-2013,Determinación del cañoneo óptimo de un pozo,"Paredes, Jorge L.",1.4 MB,http://saber.ucv.ve/handle/10872/2629,http://saber.ucv.ve/bitstream/10872/2629/1/CD%20Tesis%20I2002%20P227.pdf,,thesis_pdf_all/1521.pdf,True,True,False,escuela de ingenieria de petroleo,Escuela de Ingeniería de Petroleo
1533,1-Feb-2013,"Aplicación de resonancia magnética nuclear en la determinación de petrofacies y magnetofacies en la formación naricual inferior, campo el furrial","Gómez, Nathali",5.28 MB,http://saber.ucv.ve/handle/10872/2651,http://saber.ucv.ve/bitstream/10872/2651/1/CD%20Tesis%20I2003%20G633.pdf,,thesis_pdf_all/1533.pdf,True,True,False,escuela de ingenieria de petroleo,Escuela de Ingeniería de Petroleo
1531,31-Jan-2013,Manifestaciones de estrés laboral en el profesional de enfermería del área quirúrgica del Hospital Universitario de Caracas. Segundo trimestre del año 2008,"Becerra, Zeterbaneth",1.31 MB,http://saber.ucv.ve/handle/10872/2639,http://saber.ucv.ve/bitstream/10872/2639/1/Manifestaciones%20de%20Estr%c3%a9s%20Laboral%20en%20el%20Profesional%20de%20Enfermar%c3%ada%20del%20%c3%81rea%20Quir%c3%bargica%20del%20Hospita.pdf,,thesis_pdf_all/1531.pdf,True,True,False,escuela de enfermeria,Escuela de Enfermería
1530,31-Jan-2013,Mejoras en la confiabilidad del sistema de compresión de aire del CRP-Amuay,"Rodríguez, Elisabel",2.99 MB,http://saber.ucv.ve/handle/10872/2638,http://saber.ucv.ve/bitstream/10872/2638/1/TOMO.pdf,,thesis_pdf_all/1530.pdf,True,True,False,escuela de ingenieria quimica,Escuela de Ingeniería Química
1529,31-Jan-2013,"Información sobre el manejo de los desechos sólidos hospitalarios que posee el profesional de enfermería adscrito al área de emergencia de la Clínica Popular Lebrún de Petare, Municipio Sucre, durante el primer trimestre del año 2009.","Arrieta, Samy; Velásquez, Nohora; Villacis, Alicia",424.76 kB,http://saber.ucv.ve/handle/10872/2637,http://saber.ucv.ve/bitstream/10872/2637/1/TESIS%20DESEDCHOS%20S%c3%93LIDOS.pdf,,thesis_pdf_all/1529.pdf,True,True,False,escuela de enfermeria,Escuela de Enfermería
1528,31-Jan-2013,Factibilidad de la instalación de ciclos combinados en una central termoeléctrica (turbogas),"Ramos, Ayurami 
Regalado, Juan",4.53 MB,http://saber.ucv.ve/handle/10872/2636,http://saber.ucv.ve/bitstream/10872/2636/1/CD%20Tesis%20I2002%20R175.pdf,,thesis_pdf_all/1528.pdf,True,True,False,escuela de ingenieria mecanica,Escuela de Ingeniería Mecanica
1527,31-Jan-2013,"Comunicación que establece el profesional de enfermería con el enfermo mental en la Unidad Clìnica Nº. 2 (psicóticos) del Hospital Psiquiátrico de Caracas, agosto 2008.","Alcalá, Fanny; Jaimes, Miriam",4.27 MB,http://saber.ucv.ve/handle/10872/2635,http://saber.ucv.ve/bitstream/10872/2635/1/COMUNICACION%20QUE%20ESTABLECE%20EL%20PROFESIONAL%20DE%20ENFERMERIA%20CON%20.pdf,,thesis_pdf_all/1527.pdf,True,True,False,escuela de enfermeria,Escuela de Enfermería
1526,31-Jan-2013,Propuesta de protocolo de enfermería para la atención de pacientes con cáncer en cabeza y cuello tratados con quimioterapia y radioterapia en la Unidad de Radioterapia Oncológica GURV,"Zacarias C., Lisbeth",774.45 kB,http://saber.ucv.ve/handle/10872/2634,http://saber.ucv.ve/bitstream/10872/2634/1/version_definitiva.pdf,,thesis_pdf_all/1526.pdf,True,True,False,escuela de enfermeria,Escuela de Enfermería
1525,31-Jan-2013,"Caracterización diagenética y estratigráfica de las secciones “Chejendé” y “La Aguada” en el Occidente de Venezuela, Estado Trujillo","Quereguan, Ruth A.",7.08 MB,http://saber.ucv.ve/handle/10872/2633,http://saber.ucv.ve/bitstream/10872/2633/1/CD%20Tesis%20I2002%20Q4.pdf,,thesis_pdf_all/1525.pdf,True,True,False,"escuela de geologia, minas y geofisica","Escuela de Geología, Minas y Geofísica"
1524,31-Jan-2013,"Obtención de concentrados de óxido de magnesio, a partir de magnesita proveniente del Área Cerrito Blanco en Tinaquillo, Estado Cojedes.","Pazanin, Mario A.",4.17 MB,http://saber.ucv.ve/handle/10872/2632,http://saber.ucv.ve/bitstream/10872/2632/1/CD%20Tesis%20I2002%20P348.pdf,,thesis_pdf_all/1524.pdf,True,True,False,"escuela de geologia, minas y geofisica","Escuela de Geología, Minas y Geofísica"
